buurtcode,municipality,a_hh,g_ele,g_ele_ap,g_ele_tw,g_ele_hw,g_ele_2w,g_ele_vw,g_gas,g_gas_ap,g_tw,g_gas_hw,g_gas_2w,g_gas_vw,p_stadsv,a_bedv,a_bed_a,a_bed_bf,a_bed_gi,a_bed_hj,a_bed_kl,a_bed_mn,a_bed_oq,a_bed_ru,a_pau,a_lan_ha,pst_mvp,bev_share,bev_from_data,policy_plan,policy_start_jaar,policy_eind_jaar,policy_infra_w
BU09350100,GM0935,1545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545.0,0.0,25.0,50.0,25.0,60.0,180.0,135.0,65.0,1540.0,80.0,6212.0,0.09,1,NONE,0,2030,0
BU09350101,GM0935,570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,15.0,15.0,5.0,20.0,60.0,40.0,25.0,555.0,31.0,6212.0,0.09,1,NONE,0,2030,0
BU09350102,GM0935,1115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,0.0,10.0,25.0,15.0,30.0,70.0,65.0,30.0,775.0,56.0,6213.0,0.08,1,NONE,0,2030,0
BU09350103,GM0935,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,5.0,10.0,5.0,15.0,45.0,25.0,20.0,550.0,39.0,6213.0,0.08,1,NONE,0,2030,0
BU09350104,GM0935,675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,5.0,15.0,15.0,10.0,10.0,35.0,30.0,35.0,720.0,54.0,6213.0,0.08,1,NONE,0,2030,0
BU09350105,GM0935,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,5.0,10.0,5.0,5.0,25.0,10.0,20.0,95.0,606.0,6212.0,0.09,1,NONE,0,2030,0
BU09350200,GM0935,3705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.0,0.0,35.0,90.0,40.0,15.0,125.0,150.0,85.0,1540.0,92.0,6217.0,0.02,1,NONE,0,2030,0
BU09350201,GM0935,2980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.0,0.0,30.0,75.0,30.0,20.0,105.0,95.0,70.0,1465.0,54.0,6214.0,0.02,1,NONE,0,2030,0
BU09350202,GM0935,1440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,20.0,15.0,10.0,5.0,35.0,40.0,40.0,1085.0,49.0,6216.0,0.02,1,NONE,0,2030,0
BU09350203,GM0935,1295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0,20.0,20.0,10.0,5.0,40.0,35.0,20.0,890.0,50.0,6216.0,0.02,1,NONE,0,2030,0
BU09350204,GM0935,1140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,15.0,15.0,15.0,0.0,25.0,20.0,20.0,770.0,39.0,6217.0,0.02,1,NONE,0,2030,0
BU09350205,GM0935,1665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,0.0,25.0,40.0,15.0,5.0,35.0,35.0,40.0,1030.0,61.0,6217.0,0.02,1,NONE,0,2030,0
BU09350206,GM0935,1020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,5.0,20.0,30.0,10.0,10.0,40.0,30.0,30.0,835.0,166.0,6218.0,0.03,1,NONE,0,2030,0
BU09350207,GM0935,2705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,0.0,55.0,55.0,25.0,5.0,55.0,55.0,35.0,2260.0,130.0,6218.0,0.03,1,NONE,0,2030,0
BU09350208,GM0935,735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,0.0,30.0,20.0,15.0,10.0,50.0,35.0,25.0,950.0,134.0,6215.0,0.03,1,NONE,0,2030,0
BU09350209,GM0935,3425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,0.0,50.0,50.0,20.0,15.0,65.0,80.0,50.0,2845.0,110.0,6215.0,0.03,1,NONE,0,2030,0
BU09350300,GM0935,885.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,10.0,20.0,10.0,5.0,40.0,30.0,35.0,695.0,94.0,6219.0,0.05,1,NONE,0,2030,0
BU09350301,GM0935,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,15.0,30.0,0.0,0.0,10.0,0.0,5.0,25.0,47.0,6219.0,0.05,1,NONE,0,2030,0
BU09350302,GM0935,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,5.0,5.0,5.0,5.0,25.0,15.0,5.0,165.0,50.0,6217.0,0.02,1,NONE,0,2030,0
BU09350303,GM0935,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,20.0,15.0,10.0,10.0,10.0,0.0,5.0,40.0,113.0,6219.0,0.05,1,NONE,0,2030,0
BU09350304,GM0935,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,81.0,6218.0,0.03,1,NONE,0,2030,0
BU09350400,GM0935,2495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,0.0,30.0,45.0,25.0,20.0,105.0,90.0,50.0,1365.0,88.0,6224.0,0.03,1,NONE,0,2030,0
BU09350401,GM0935,1665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,25.0,40.0,25.0,20.0,70.0,50.0,25.0,905.0,33.0,6221.0,0.06,1,NONE,0,2030,0
BU09350402,GM0935,3145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495.0,0.0,40.0,110.0,45.0,20.0,80.0,105.0,95.0,1780.0,112.0,6224.0,0.03,1,NONE,0,2030,0
BU09350403,GM0935,1865.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,30.0,45.0,20.0,10.0,65.0,30.0,35.0,1065.0,128.0,6222.0,0.03,1,NONE,0,2030,0
BU09350404,GM0935,1435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,20.0,40.0,10.0,5.0,20.0,20.0,15.0,650.0,122.0,6222.0,0.03,1,NONE,0,2030,0
BU09350405,GM0935,3600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735.0,5.0,35.0,105.0,35.0,60.0,195.0,210.0,90.0,2665.0,368.0,6226.0,0.05,1,NONE,0,2030,0
BU09350406,GM0935,3015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595.0,0.0,60.0,75.0,30.0,45.0,155.0,140.0,80.0,2895.0,455.0,6225.0,0.06,1,NONE,0,2030,0
BU09350500,GM0935,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.0,5.0,85.0,100.0,20.0,30.0,45.0,5.0,5.0,150.0,204.0,6222.0,0.03,1,NONE,0,2030,0
BU09350501,GM0935,890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,5.0,25.0,20.0,5.0,10.0,35.0,25.0,25.0,905.0,295.0,6223.0,0.04,1,NONE,0,2030,0
BU09350502,GM0935,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,10.0,15.0,10.0,5.0,25.0,20.0,10.0,525.0,246.0,6223.0,0.04,1,NONE,0,2030,0
BU09350503,GM0935,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,15.0,149.0,6222.0,0.03,1,NONE,0,2030,0
BU09350600,GM0935,1805.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.0,0.0,60.0,110.0,45.0,40.0,135.0,105.0,30.0,1030.0,269.0,6229.0,0.06,1,NONE,0,2030,0
BU09350601,GM0935,2205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.0,0.0,20.0,45.0,30.0,20.0,75.0,85.0,40.0,1770.0,155.0,6229.0,0.06,1,NONE,0,2030,0
BU09350602,GM0935,3940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.0,0.0,75.0,120.0,35.0,25.0,130.0,130.0,100.0,3075.0,214.0,6227.0,0.03,1,NONE,0,2030,0
BU09350603,GM0935,3095.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.0,0.0,50.0,110.0,40.0,10.0,75.0,100.0,60.0,2600.0,141.0,6228.0,0.05,1,NONE,0,2030,0
BU09350604,GM0935,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,5.0,5.0,15.0,5.0,10.0,45.0,30.0,10.0,480.0,190.0,6228.0,0.05,1,NONE,0,2030,0
BU09380000,GM0938,2720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630.0,5.0,70.0,125.0,35.0,35.0,145.0,135.0,75.0,2780.0,312.0,6231.0,0.06,1,NONE,2022,0,0
BU09380001,GM0938,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,5.0,35.0,30.0,10.0,5.0,40.0,35.0,20.0,955.0,70.0,6231.0,0.06,1,NONE,0,2030,0
BU09380002,GM0938,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,15.0,15.0,0.0,5.0,15.0,10.0,5.0,85.0,59.0,6231.0,0.06,1,NONE,0,2030,0
BU09380003,GM0938,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,10.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,75.0,234.0,6231.0,0.06,1,NONE,2022,2030,0
BU09380009,GM0938,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,213.0,6231.0,0.06,1,DISTRICT_HEATING,2024,2030,1
BU09380100,GM0938,1155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.0,15.0,30.0,45.0,20.0,25.0,65.0,55.0,35.0,1590.0,184.0,6235.0,0.04,1,NONE,0,0,0
BU09380109,GM0938,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,10.0,5.0,10.0,0.0,5.0,5.0,5.0,5.0,125.0,396.0,6235.0,0.04,1,NONE,0,0,0
BU09380200,GM0938,2270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.0,10.0,45.0,60.0,35.0,55.0,150.0,115.0,70.0,2915.0,340.0,6241.0,0.05,1,NONE,2022,0,0
BU09380201,GM0938,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,5.0,5.0,0.0,10.0,15.0,15.0,5.0,230.0,163.0,6241.0,0.05,1,NONE,0,0,0
BU09380202,GM0938,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,5.0,0.0,0.0,0.0,5.0,10.0,0.0,135.0,171.0,6243.0,0.05,1,NONE,0,0,0
BU09380203,GM0938,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,5.0,10.0,10.0,5.0,5.0,25.0,15.0,20.0,580.0,157.0,6243.0,0.05,1,NONE,0,0,0
BU09380204,GM0938,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,20.0,25.0,5.0,10.0,20.0,20.0,20.0,540.0,104.0,6243.0,0.05,1,NONE,0,0,0
BU09380205,GM0938,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,5.0,5.0,5.0,0.0,0.0,15.0,15.0,10.0,320.0,184.0,6237.0,0.05,1,NONE,0,0,0
BU09380206,GM0938,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,10.0,5.0,0.0,0.0,15.0,10.0,5.0,225.0,85.0,6243.0,0.05,1,NONE,0,0,0
BU09440000,GM0944,1645.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485.0,5.0,60.0,60.0,25.0,45.0,135.0,115.0,50.0,2015.0,317.0,6584.0,0.07,1,DISTRICT_HEATING,0,0,1
BU09440001,GM0944,1380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,5.0,50.0,45.0,20.0,25.0,65.0,80.0,25.0,1710.0,272.0,6585.0,0.06,1,DISTRICT_HEATING,0,0,1
BU09440009,GM0944,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,5.0,5.0,5.0,0.0,10.0,20.0,10.0,10.0,195.0,393.0,6585.0,0.06,1,DISTRICT_HEATING,0,0,1
BU09440100,GM0944,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,5.0,25.0,0.0,15.0,25.0,15.0,10.0,235.0,349.0,6586.0,0.12,1,DISTRICT_HEATING,0,0,1
BU09440101,GM0944,385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,5.0,25.0,15.0,5.0,10.0,25.0,20.0,20.0,595.0,408.0,6587.0,0.05,1,DISTRICT_HEATING,0,0,1
BU09460101,GM0946,3375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,845.0,10.0,165.0,200.0,45.0,65.0,150.0,125.0,90.0,4100.0,332.0,6031.0,0.05,1,DISTRICT_HEATING,0,0,1
BU09460102,GM0946,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,30.0,10.0,15.0,5.0,5.0,15.0,5.0,5.0,250.0,2004.0,6031.0,0.05,1,NONE,0,0,0
BU09460103,GM0946,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,30.0,15.0,10.0,5.0,10.0,10.0,5.0,5.0,255.0,770.0,6031.0,0.05,1,NONE,0,0,0
BU09460104,GM0946,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,15.0,10.0,15.0,5.0,10.0,20.0,15.0,5.0,265.0,429.0,6031.0,0.05,1,NONE,0,0,0
BU09460201,GM0946,785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,10.0,35.0,35.0,10.0,15.0,45.0,30.0,30.0,1030.0,187.0,6031.0,0.05,1,NONE,0,0,0
BU09460202,GM0946,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,30.0,20.0,15.0,5.0,5.0,15.0,5.0,5.0,165.0,473.0,6031.0,0.05,1,NONE,0,0,0
BU09460301,GM0946,1150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.0,20.0,65.0,50.0,10.0,25.0,60.0,40.0,35.0,1720.0,159.0,6035.0,0.05,1,NONE,0,0,0
BU09460302,GM0946,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,10.0,20.0,5.0,5.0,5.0,15.0,10.0,5.0,340.0,90.0,6035.0,0.05,1,NONE,0,0,0
BU09460303,GM0946,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,40.0,25.0,15.0,10.0,15.0,20.0,5.0,15.0,320.0,663.0,6035.0,0.05,1,NONE,0,0,0
BU09460304,GM0946,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,25.0,15.0,15.0,5.0,10.0,10.0,5.0,10.0,180.0,537.0,6035.0,0.05,1,NONE,0,0,0
BU09460305,GM0946,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,25.0,10.0,5.0,5.0,0.0,10.0,5.0,5.0,120.0,1500.0,6035.0,0.05,1,NONE,0,0,0
BU09460401,GM0946,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,10.0,40.0,25.0,10.0,5.0,20.0,25.0,20.0,850.0,299.0,6034.0,0.06,1,NONE,0,0,0
BU09460402,GM0946,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,20.0,5.0,5.0,0.0,5.0,10.0,5.0,0.0,120.0,1613.0,6034.0,0.06,1,NONE,0,0,0
BU09460501,GM0946,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,10.0,25.0,10.0,10.0,5.0,20.0,20.0,5.0,555.0,206.0,6091.0,0.05,1,NONE,0,0,0
BU09460502,GM0946,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,20.0,10.0,10.0,0.0,0.0,10.0,5.0,5.0,160.0,729.0,6091.0,0.05,1,NONE,0,0,0
BU09570000,GM0957,4050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1205.0,5.0,75.0,410.0,55.0,100.0,260.0,150.0,150.0,2650.0,98.0,6041.0,0.06,1,NONE,0,0,0
BU09570001,GM0957,1045.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,15.0,25.0,10.0,45.0,50.0,40.0,25.0,1055.0,54.0,6041.0,0.06,1,NONE,0,0,0
BU09570002,GM0957,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,0.0,10.0,25.0,20.0,45.0,70.0,55.0,15.0,1125.0,120.0,6041.0,0.06,1,NONE,0,0,0
BU09570003,GM0957,595.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.0,0.0,15.0,25.0,15.0,40.0,85.0,65.0,35.0,580.0,39.0,6041.0,0.06,1,NONE,0,0,0
BU09570004,GM0957,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,0.0,25.0,165.0,5.0,20.0,10.0,0.0,0.0,175.0,93.0,6041.0,0.06,1,NONE,0,0,0
BU09570100,GM0957,2205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.0,0.0,55.0,70.0,25.0,10.0,50.0,105.0,30.0,1660.0,78.0,6043.0,0.03,1,NONE,0,0,0
BU09570101,GM0957,1025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,20.0,30.0,5.0,10.0,35.0,45.0,25.0,840.0,48.0,6042.0,0.05,1,NONE,0,0,0
BU09570200,GM0957,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,0.0,35.0,30.0,10.0,15.0,65.0,55.0,30.0,1120.0,95.0,6045.0,0.04,1,NONE,0,0,0
BU09570201,GM0957,1110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0,30.0,35.0,10.0,5.0,20.0,30.0,15.0,1995.0,44.0,6045.0,0.04,1,NONE,0,0,0
BU09570202,GM0957,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,0.0,55.0,45.0,25.0,10.0,25.0,20.0,10.0,95.0,394.0,6045.0,0.04,1,NONE,0,0,0
BU09570203,GM0957,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,10.0,10.0,5.0,5.0,10.0,20.0,10.0,335.0,196.0,6045.0,0.04,1,NONE,0,0,0
BU09570204,GM0957,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,10.0,10.0,5.0,0.0,5.0,5.0,5.0,390.0,13.0,6045.0,0.04,1,NONE,0,0,0
BU09570300,GM0957,1760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,0.0,40.0,70.0,10.0,20.0,75.0,75.0,65.0,1890.0,99.0,6042.0,0.05,1,NONE,0,0,0
BU09570301,GM0957,485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,20.0,20.0,5.0,15.0,25.0,20.0,15.0,645.0,92.0,6041.0,0.06,1,NONE,0,0,0
BU09570302,GM0957,1095.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,35.0,25.0,10.0,5.0,20.0,30.0,15.0,995.0,58.0,6042.0,0.05,1,NONE,0,0,0
BU09570303,GM0957,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,20.0,40.0,20.0,25.0,75.0,40.0,15.0,510.0,88.0,6042.0,0.05,1,NONE,0,0,0
BU09570304,GM0957,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,5.0,55.0,0.0,0.0,10.0,0.0,0.0,255.0,126.0,6042.0,0.05,1,NONE,0,0,0
BU09570400,GM0957,920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,20.0,20.0,5.0,0.0,10.0,20.0,15.0,680.0,30.0,6044.0,0.02,1,NONE,0,0,0
BU09570401,GM0957,525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,15.0,15.0,5.0,0.0,5.0,25.0,5.0,430.0,17.0,6044.0,0.02,1,NONE,0,0,0
BU09570402,GM0957,845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,30.0,35.0,15.0,5.0,25.0,40.0,20.0,985.0,46.0,6043.0,0.03,1,NONE,0,0,0
BU09570403,GM0957,945.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,40.0,25.0,15.0,0.0,15.0,10.0,10.0,720.0,29.0,6043.0,0.03,1,NONE,0,0,0
BU09570501,GM0957,1470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,35.0,40.0,10.0,10.0,40.0,35.0,30.0,1685.0,67.0,6043.0,0.03,1,NONE,0,0,0
BU09570600,GM0957,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,5.0,10.0,10.0,5.0,5.0,10.0,5.0,10.0,180.0,689.0,6042.0,0.05,1,NONE,0,0,0
BU09570601,GM0957,385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,5.0,25.0,20.0,10.0,10.0,20.0,20.0,15.0,505.0,170.0,6042.0,0.05,1,NONE,0,0,0
BU09570700,GM0957,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,5.0,10.0,0.0,10.0,10.0,10.0,5.0,175.0,37.0,6049.0,0.08,1,NONE,0,0,0
BU09570701,GM0957,1445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,35.0,45.0,15.0,35.0,75.0,70.0,30.0,1775.0,93.0,6049.0,0.08,1,NONE,0,0,0
BU09570702,GM0957,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.0,5.0,40.0,75.0,25.0,30.0,115.0,70.0,30.0,1295.0,184.0,6049.0,0.08,1,NONE,0,0,0
BU09570703,GM0957,825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,0.0,15.0,20.0,15.0,20.0,75.0,55.0,20.0,1060.0,68.0,6049.0,0.08,1,NONE,0,0,0
BU09570800,GM0957,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.0,5.0,25.0,50.0,15.0,15.0,40.0,45.0,20.0,825.0,88.0,6071.0,0.04,1,NONE,0,0,0
BU09570801,GM0957,1190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,25.0,20.0,10.0,5.0,30.0,40.0,25.0,1355.0,110.0,6071.0,0.04,1,NONE,0,0,0
BU09570802,GM0957,235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,5.0,25.0,15.0,10.0,5.0,15.0,5.0,10.0,350.0,106.0,6071.0,0.04,1,NONE,0,0,0
